"Ano","Resposta","Tamanho_Amostra","Latitude","Longitude","Tabaco_Mascavel","Ja_fumou","Fuma_regularmente","Masculino","Ensino_Fund"
2011,6.9,1048,41.56266102,-72.649840952,0,0,1,1,0
2013,5.4,931,38.3477403,-98.200781227,1,1,0,1,1
2007,21.5,831,47.475319779,-100.118421049,0,0,0,0,0
2005,5.1,1703,39.360700171,-111.587130635,1,1,0,0,0
2000,2.7,966,34.86597028,-111.763811277,0,0,1,1,1
1999,13.9,586,35.68094058,-85.774490914,0,0,0,0,1
2008,29.9,616,42.469400913,-93.816490556,1,1,0,1,0
2016,0.3,1102,39.766910452,-86.149960194,1,0,1,0,1
2011,3.6,684,33.998821303,-81.045371207,1,0,0,0,0
2005,2.4,950,32.839681093,-83.627580346,0,0,1,1,1
2000,0.1,727,43.625381239,-72.517640791,1,0,1,0,1
2004,0,1058,40.130570048,-74.273691288,1,0,1,0,1
2013,0.1,1423,41.56266102,-72.649840952,0,0,1,0,1
2007,2,2106,39.360700171,-111.587130635,0,0,1,0,0
2000,12.3,10833,39.290580964,-76.609260111,1,1,0,1,1
2014,2.3,596,40.060210141,-82.404260056,0,0,0,0,1
2007,7.8,918,34.748650124,-92.274490743,1,0,0,1,1
2002,5.3,779,40.060210141,-82.404260056,1,0,0,1,1
2000,13,1138,31.827240407,-99.426770206,0,0,1,1,0
2011,12.2,2013,44.661319543001,-84.71439027,1,0,0,1,0
2000,4.1,2178,39.008830667,-75.577741168,0,0,1,1,1
2004,10.9,851,34.520880952,-106.240580985,0,0,0,0,1
2009,3.2,767,21.304850435,-157.857749403,0,0,1,0,0
2002,30.4,753,42.469400913,-93.816490556,0,1,0,1,1
2000,2.1,15800,39.290580964,-76.609260111,1,0,1,1,0
2009,0.7,978,37.542680674,-78.457890463,1,0,1,1,1
2004,9.6,1454,32.745510099,-89.538030825,1,1,0,0,1
2009,25,510,33.998821303,-81.045371207,0,0,0,1,0
2015,1.3,975,40.130570048,-74.273691288,0,0,0,1,1
2000,30.2,1002,42.827001032,-75.543970427,0,1,0,1,1
2011,1.7,832,21.304850435,-157.857749403,1,0,0,0,1
2013,3.9,832,32.839681093,-83.627580346,0,0,1,1,0
2000,1.1,2350,46.355648736,-94.794200503,1,0,0,0,1
2000,13.4,755,32.840571122,-86.631860762,1,0,0,1,1
1999,3.4,962,44.353130053,-100.373530637,0,0,1,1,1
2000,7,1365,37.638640123,-120.999999538,0,0,0,1,1
2013,11.2,1294,39.766910452,-86.149960194,1,0,0,1,0
2001,65.3,4125,40.793730152,-77.860700294,0,1,0,0,0
2000,34.8,841,43.235541343,-108.109830353,1,1,0,1,1
2005,2.4,917,34.86597028,-111.763811277,0,0,1,1,1
2009,39.5,662,38.3477403,-98.200781227,0,1,0,1,0
2013,7.2,1105,38.665510202,-80.712640135,0,0,0,0,1
2010,0.8,685,40.485010283,-88.997710178,1,0,1,1,1
2012,23.7,763,32.745510099,-89.538030825,1,1,0,1,1
2015,5.3,1150,40.485010283,-88.997710178,1,1,0,1,1
2005,5.9,588,47.475319779,-100.118421049,0,0,0,1,1
2008,0.6,923,32.745510099,-89.538030825,1,0,1,0,1
2014,0.2,1290,40.793730152,-77.860700294,1,0,1,1,1
2001,9.7,910,43.682630005,-114.363730042,0,0,0,1,1
2002,1.3,961,42.27687047,-72.082690675,1,0,0,1,1
2010,3.7,1314,39.766910452,-86.149960194,1,0,1,1,0
2003,26.3,878,47.475319779,-100.118421049,0,0,0,0,0
2011,52.9,658,33.998821303,-81.045371207,0,1,0,1,0
2002,10.1,707,44.393191174,-89.816370742,1,1,0,0,0
2010,1.3,776,40.060210141,-82.404260056,1,0,0,0,1
2007,1.4,965,41.56266102,-72.649840952,1,0,0,0,0
2009,39,697,43.655950113,-71.50036092,0,1,0,1,0
2011,2.6,894,38.665510202,-80.712640135,1,0,1,1,1
2000,35.6,458,38.890371385,-77.031961127,0,1,0,1,1
2005,7.1,610,33.998821303,-81.045371207,1,1,0,0,1
2000,12.7,864,40.060210141,-82.404260056,0,0,0,0,1
2007,17.8,981,34.748650124,-92.274490743,1,0,0,1,0
2007,2.2,1263,44.661319543001,-84.71439027,1,0,1,1,0
2007,10.2,749,37.542680674,-78.457890463,1,1,0,1,1
1999,16,2715,35.466220975,-79.159250463,0,0,0,1,1
2006,1.7,678,33.998821303,-81.045371207,1,0,1,1,1
2001,9.8,1987,40.130570048,-74.273691288,0,0,1,1,0
2011,4.1,1633,35.472031356,-97.521070214,0,0,0,1,1
2004,7.2,1538,35.466220975,-79.159250463,1,0,0,1,1
2007,20.2,905,34.748650124,-92.274490743,1,1,0,1,1
1999,0.3,832,32.745510099,-89.538030825,1,0,1,0,0
2008,9.6,818,44.393191174,-89.816370742,1,1,0,1,1
2001,1.5,2192,28.932040377,-81.928960539,1,0,0,0,1
2008,4.6,837,40.060210141,-82.404260056,0,0,0,0,1
2016,1.4,1224,35.472031356,-97.521070214,1,0,1,1,1
2006,1.9,785,32.745510099,-89.538030825,0,0,1,0,1
2002,0.7,946,42.27687047,-72.082690675,0,0,1,0,1
2002,4.8,1244,41.641040988001,-99.365720623,1,0,1,1,0
2015,9.4,947,40.793730152,-77.860700294,0,0,0,0,0
2007,3,1106,41.56266102,-72.649840952,1,0,0,1,1
2003,22.1,1160,44.353130053,-100.373530637,0,1,0,1,1
2008,0.3,836,40.060210141,-82.404260056,1,0,1,0,1
2009,6.2,630,42.469400913,-93.816490556,0,0,1,0,0
2015,22,1026,40.793730152,-77.860700294,1,1,0,1,0
2007,0.8,1667,35.472031356,-97.521070214,0,0,1,0,1
2010,43.1,866,44.393191174,-89.816370742,0,1,0,0,0
2000,59.7,625,38.890371385,-77.031961127,0,1,0,0,0
2000,1.5,10703,39.290580964,-76.609260111,0,0,1,0,1
2002,15.1,735,38.3477403,-98.200781227,1,0,0,1,0
2001,4.5,2125,28.932040377,-81.928960539,1,0,0,1,1
2014,4.6,1159,39.008830667,-75.577741168,1,1,0,1,1
2015,6,659,31.312660644,-92.445680071,0,0,0,0,1
2010,0.6,1237,40.793730152,-77.860700294,0,0,1,1,1
2006,14,674,40.793730152,-77.860700294,0,1,0,0,1
2010,2.4,2038,37.645970271,-84.774971048,0,0,1,0,1
2016,12.9,1174,32.840571122,-86.631860762,0,0,0,1,0
2005,3.5,729,39.360700171,-111.587130635,1,1,0,0,1
1999,47.4,761,38.635790776,-92.566300053,0,1,0,1,1
2011,1.2,659,21.304850435,-157.857749403,1,0,0,0,0
2002,3.5,2351,46.355648736,-94.794200503,1,0,0,1,1
2000,15.3,642,40.060210141,-82.404260056,1,0,0,1,0
2011,5.2,959,38.635790776,-92.566300053,1,0,0,1,1
2003,26.8,1201,39.360700171,-111.587130635,0,1,0,0,0
2001,4.5,4007,40.793730152,-77.860700294,1,0,1,1,0
2008,19.7,685,32.840571122,-86.631860762,1,0,0,1,0
1999,63.2,3331,40.130570048,-74.273691288,0,1,0,1,0
2014,11.8,1039,40.793730152,-77.860700294,1,0,0,1,0
2003,8.3,730,38.635790776,-92.566300053,0,0,0,0,1
2007,0.2,836,47.475319779,-100.118421049,1,0,1,0,0
2000,1.2,714,44.393191174,-89.816370742,1,0,0,0,1
2000,28.9,1392,37.638640123,-120.999999538,0,1,0,1,1
2002,3.1,4823,38.665510202,-80.712640135,1,0,1,1,1
2012,0,877,44.393191174,-89.816370742,1,0,1,0,1
2002,29.9,1333,41.641040988001,-99.365720623,0,1,0,0,1
2016,43.2,746,32.745510099,-89.538030825,0,1,0,1,0
2002,2.7,4274,35.68094058,-85.774490914,0,0,1,0,1
2008,4.2,800,44.393191174,-89.816370742,0,0,0,1,1
2005,0.2,724,40.485010283,-88.997710178,1,0,1,0,1
2007,4.6,918,34.86597028,-111.763811277,0,0,1,0,0
2011,5.4,986,47.475319779,-100.118421049,1,0,0,1,1
2015,4.8,1904,40.130570048,-74.273691288,1,1,0,0,0
2002,65,915,35.472031356,-97.521070214,0,1,0,1,0
2009,51.5,495,33.998821303,-81.045371207,0,1,0,1,0
2000,3.2,864,40.060210141,-82.404260056,0,0,1,0,1
2008,4,492,32.840571122,-86.631860762,0,0,1,1,1
2002,6.3,758,40.060210141,-82.404260056,1,1,0,0,1
2000,34.4,764,43.655950113,-71.50036092,0,1,0,1,1
2002,8,4791,40.793730152,-77.860700294,0,0,0,0,1
2007,2.2,903,34.748650124,-92.274490743,0,0,1,1,1
2011,5.1,710,43.655950113,-71.50036092,0,0,1,0,0
2012,0.6,854,44.393191174,-89.816370742,0,0,1,1,1
2000,0.1,834,32.840571122,-86.631860762,1,0,1,0,0
2009,24.8,836,38.665510202,-80.712640135,1,0,0,1,0
2003,12.4,818,47.475319779,-100.118421049,0,0,0,0,1
1999,14,3115,35.466220975,-79.159250463,1,0,0,1,0
2000,12.8,684,43.655950113,-71.50036092,0,0,0,0,1
2000,29.3,728,38.3477403,-98.200781227,0,1,0,1,1
2000,63.7,3779,46.355648736,-94.794200503,0,1,0,0,0
2002,14.5,3814,35.68094058,-85.774490914,0,0,1,1,0
1999,4.1,718,38.635790776,-92.566300053,0,0,1,0,1
2009,10.9,542,31.312660644,-92.445680071,1,1,0,0,0
1999,10.3,4035,40.130570048,-74.273691288,1,1,0,1,1
2009,2.2,871,35.472031356,-97.521070214,1,0,0,0,0
2003,3.6,914,44.393191174,-89.816370742,1,0,0,1,1
2013,1,1531,35.472031356,-97.521070214,0,0,1,1,1
2004,36.4,1416,32.745510099,-89.538030825,0,1,0,0,1
2013,3.3,955,38.635790776,-92.566300053,1,0,0,1,1
2004,26.6,933,39.766910452,-86.149960194,0,1,0,1,1
2003,21.5,1135,41.708280193,-71.522470314,0,1,0,0,1
2015,2.3,905,47.475319779,-100.118421049,1,0,0,0,0
2008,17.2,913,39.008830667,-75.577741168,1,1,0,1,0
2005,18.1,1147,41.708280193,-71.522470314,1,1,0,1,0
2010,5.1,762,40.060210141,-82.404260056,0,0,0,1,1
1999,40.4,945,44.353130053,-100.373530637,0,1,0,1,1
2006,9.4,589,33.998821303,-81.045371207,0,0,1,1,0
2010,18.2,738,40.060210141,-82.404260056,0,1,0,1,1
2009,56.9,526,31.312660644,-92.445680071,0,1,0,0,0
2006,1.1,776,32.840571122,-86.631860762,1,0,1,0,0
2001,8.8,6226,45.254228894001,-68.985031336,0,0,0,1,1
2015,4.4,544,31.312660644,-92.445680071,0,0,0,1,1
2011,24.8,1028,32.839681093,-83.627580346,0,1,0,1,1
1999,0.2,632,35.68094058,-85.774490914,1,0,1,0,1
2015,9.3,903,47.475319779,-100.118421049,1,1,0,0,0
2009,2.9,863,21.304850435,-157.857749403,1,1,0,0,1
2009,21.9,536,31.312660644,-92.445680071,0,0,0,0,0
2000,39.1,863,42.469400913,-93.816490556,0,1,0,0,1
2005,7.3,946,34.748650124,-92.274490743,1,0,1,1,0
2015,7.4,1891,40.130570048,-74.273691288,0,0,0,0,0
2013,15.2,691,32.745510099,-89.538030825,0,0,0,1,0
2013,0.9,720,33.998821303,-81.045371207,0,0,1,0,1
2016,32.2,1197,32.840571122,-86.631860762,1,1,0,1,0
2005,42.2,846,47.475319779,-100.118421049,1,1,0,1,0
2016,0.3,785,44.393191174,-89.816370742,0,0,1,1,1
2014,12.3,965,39.008830667,-75.577741168,0,0,0,1,0
2005,4.7,1252,41.708280193,-71.522470314,0,0,0,0,1
2006,49.7,1388,41.641040988001,-99.365720623,0,1,0,0,0
2013,41.7,1244,39.766910452,-86.149960194,0,1,0,1,0
2000,20.1,614,40.060210141,-82.404260056,0,0,1,1,0
2011,6,2031,44.661319543001,-84.71439027,0,0,1,0,0
2000,19.7,718,32.840571122,-86.631860762,1,0,0,1,0
2001,26.6,6187,45.254228894001,-68.985031336,0,1,0,0,1
2009,3,516,38.3477403,-98.200781227,0,0,0,0,1
2000,2.4,702,38.843840757,-106.133610921,0,0,1,1,1
2000,0.1,666,45.254228894001,-68.985031336,1,0,1,0,1
2000,3.2,10970,39.290580964,-76.609260111,1,0,0,1,1
2001,2.3,1197,44.353130053,-100.373530637,1,0,1,1,1
2005,57.6,630,40.485010283,-88.997710178,0,1,0,0,0
1999,8.4,988,44.353130053,-100.373530637,1,0,0,1,1
2005,10.1,1545,35.466220975,-79.159250463,1,1,0,0,0
2007,1.7,1005,34.748650124,-92.274490743,1,0,0,0,0
2015,0.2,905,47.475319779,-100.118421049,1,0,1,0,0
1999,1.9,663,35.68094058,-85.774490914,1,0,1,1,1
2000,49.2,810,43.235541343,-108.109830353,0,1,0,1,1
2009,2.8,894,38.665510202,-80.712640135,1,0,0,0,1
2014,0,1082,40.130570048,-74.273691288,0,0,1,0,1
2010,8.2,1164,34.748650124,-92.274490743,1,0,0,1,1
2011,0.5,1023,41.56266102,-72.649840952,1,0,1,1,1
2014,7,656,32.840571122,-86.631860762,0,0,1,1,0
2000,5.6,1009,31.827240407,-99.426770206,1,0,0,1,1
2013,2.4,845,32.745510099,-89.538030825,1,0,0,0,0
2016,6.5,751,44.393191174,-89.816370742,0,1,0,1,1
2013,15.4,830,40.485010283,-88.997710178,0,0,0,1,0
2011,1.7,1116,41.56266102,-72.649840952,1,1,0,0,1
2000,12.6,1062,41.56266102,-72.649840952,0,0,1,0,0
2009,16.7,803,32.745510099,-89.538030825,1,0,0,1,0
2000,65.4,657,44.393191174,-89.816370742,0,1,0,0,0
2006,56.2,1376,37.645970271,-84.774971048,0,1,0,1,0
2013,5.8,1036,32.839681093,-83.627580346,1,0,0,1,1
2008,12.2,658,32.840571122,-86.631860762,0,0,1,1,0
2000,2.2,677,34.748650124,-92.274490743,1,0,0,0,0
2003,0.9,5084,21.304850435,-157.857749403,0,0,1,1,1
2013,3.2,2149,35.466220975,-79.159250463,0,0,1,0,0
2000,9.3,768,39.766910452,-86.149960194,0,0,0,1,1
2008,28.4,571,31.312660644,-92.445680071,1,1,0,1,0
2010,12.1,1090,34.748650124,-92.274490743,1,0,1,1,0
2013,9.2,858,32.839681093,-83.627580346,1,0,0,1,0
2001,15.8,1132,31.312660644,-92.445680071,1,0,0,1,1
2005,9,685,38.635790776,-92.566300053,1,1,0,0,0
2014,0.8,673,32.745510099,-89.538030825,0,0,1,1,1
2000,58.1,793,32.745510099,-89.538030825,0,1,0,1,1
2012,14.4,698,32.840571122,-86.631860762,0,0,0,0,0
2006,5.1,2027,40.130570048,-74.273691288,1,1,0,0,0
2002,21.3,766,37.645970271,-84.774971048,0,0,1,0,0
2001,1.5,725,43.655950113,-71.50036092,0,0,1,0,1
2013,12.7,1076,38.665510202,-80.712640135,1,0,0,1,1
2006,59,1503,37.645970271,-84.774971048,0,1,0,0,0
1999,10,941,44.353130053,-100.373530637,0,0,0,0,1
2016,0.6,778,39.008830667,-75.577741168,1,0,1,1,1
2012,23.7,763,32.745510099,-89.538030825,0,1,0,1,1
2000,6.6,894,42.469400913,-93.816490556,1,0,0,1,1
2000,4,1446,37.638640123,-120.999999538,1,1,0,0,1
2003,3.1,1222,44.353130053,-100.373530637,1,0,0,1,1
2000,1.5,2243,39.008830667,-75.577741168,1,0,0,0,1
2014,2,821,32.745510099,-89.538030825,1,0,0,0,0
2008,7.4,630,42.469400913,-93.816490556,1,1,0,0,0
2005,31.7,909,32.839681093,-83.627580346,0,1,0,1,1
2005,6,1547,39.360700171,-111.587130635,0,0,1,1,0
2009,17.5,1095,35.472031356,-97.521070214,1,1,0,1,1
2000,0.2,1020,31.827240407,-99.426770206,1,0,1,0,1
2012,0.3,799,32.745510099,-89.538030825,1,0,1,1,1
2008,0,1161,40.793730152,-77.860700294,1,0,1,0,1
2009,5.5,1638,44.353130053,-100.373530637,1,1,0,0,1
2002,21.9,930,35.472031356,-97.521070214,0,0,0,0,0
2003,1.6,1222,39.360700171,-111.587130635,1,0,0,0,0
2004,2.3,681,32.840571122,-86.631860762,1,0,1,1,1
2015,1.1,1082,40.130570048,-74.273691288,0,0,0,0,1
2002,3.7,1325,39.008830667,-75.577741168,1,0,0,1,1
2001,63.9,1455,32.839681093,-83.627580346,0,1,0,1,0
2002,35.4,2569,35.466220975,-79.159250463,0,1,0,1,1
2001,1.1,1353,32.839681093,-83.627580346,0,0,1,0,1
2016,8.4,1271,32.840571122,-86.631860762,1,1,0,0,0
2001,23.6,2412,40.130570048,-74.273691288,0,1,0,1,1
2013,15.4,971,47.475319779,-100.118421049,0,0,0,1,0
2002,10.6,1696,42.827001032,-75.543970427,0,0,1,1,0
2011,7.4,1107,32.839681093,-83.627580346,1,1,0,0,1
2009,4.2,770,21.304850435,-157.857749403,1,1,0,0,0
2009,19.4,748,38.635790776,-92.566300053,0,0,0,1,0
2002,3.1,630,44.393191174,-89.816370742,1,0,1,1,0
2010,15,1053,39.766910452,-86.149960194,0,1,0,0,1
2006,6.1,838,40.793730152,-77.860700294,1,1,0,0,0
2015,5.1,887,38.665510202,-80.712640135,0,0,0,1,1
2015,1.6,1913,40.130570048,-74.273691288,1,0,0,0,0
2009,7.4,862,32.745510099,-89.538030825,0,0,1,0,0
1999,2.8,963,44.353130053,-100.373530637,1,0,0,0,1
2002,36,623,44.393191174,-89.816370742,1,1,0,1,0
2008,9.8,633,42.469400913,-93.816490556,0,1,0,0,1
2000,8.4,4693,35.68094058,-85.774490914,1,0,1,1,0
2002,4.8,1284,41.56266102,-72.649840952,0,0,0,1,1
2013,38.4,826,32.839681093,-83.627580346,0,1,0,1,0
2014,30.7,1109,41.641040988001,-99.365720623,0,1,0,1,0
2011,14.6,654,31.312660644,-92.445680071,1,1,0,1,1
2002,33.7,627,44.393191174,-89.816370742,0,1,0,1,1
2015,37.1,708,33.998821303,-81.045371207,0,1,0,0,0
2015,2.6,844,38.635790776,-92.566300053,1,1,0,0,1
2012,50.7,749,32.745510099,-89.538030825,0,1,0,1,0
2004,1.6,931,39.766910452,-86.149960194,0,0,1,0,1
2008,7.5,1739,39.766910452,-86.149960194,0,0,1,0,0
2016,0,987,39.008830667,-75.577741168,1,0,1,0,0
2013,5.9,1847,35.466220975,-79.159250463,1,0,1,1,0
2000,55,750,35.472031356,-97.521070214,0,1,0,1,1
2011,9.1,797,33.998821303,-81.045371207,1,1,0,0,1
2010,47,626,40.485010283,-88.997710178,0,1,0,0,0
2015,0.7,1568,35.466220975,-79.159250463,1,0,1,0,0
2009,5.2,673,42.469400913,-93.816490556,1,1,0,1,1
2003,1.3,1064,41.708280193,-71.522470314,1,0,0,0,0
2009,7.8,694,43.655950113,-71.50036092,0,0,1,1,0
2005,2.3,676,40.485010283,-88.997710178,0,0,1,1,1
2000,11.2,736,38.843840757,-106.133610921,0,0,1,1,0
2011,9.2,952,38.665510202,-80.712640135,0,0,0,0,1
2004,3.2,693,40.060210141,-82.404260056,0,0,1,1,1
2003,54.1,943,44.353130053,-100.373530637,0,1,0,0,0
2009,5.5,1541,35.466220975,-79.159250463,1,0,1,1,0
2002,12.3,2528,35.466220975,-79.159250463,1,1,0,0,0
2000,1.6,10671,39.290580964,-76.609260111,0,0,1,1,1
2000,10.1,613,38.890371385,-77.031961127,0,0,0,0,1
2003,1.3,1196,44.353130053,-100.373530637,0,0,1,0,1
2009,1.9,668,33.998821303,-81.045371207,1,0,1,1,1
2015,0.7,1253,41.56266102,-72.649840952,0,0,0,1,1
2011,0.8,734,33.998821303,-81.045371207,0,0,1,1,1
2007,0.2,579,38.665510202,-80.712640135,1,0,1,0,0
2002,11.1,935,35.472031356,-97.521070214,0,0,0,1,1
2006,1.1,936,44.393191174,-89.816370742,0,0,1,0,1
2010,7.6,1097,34.748650124,-92.274490743,0,0,1,0,0
2002,4.5,1370,32.745510099,-89.538030825,1,0,0,0,1
2008,6.8,516,32.840571122,-86.631860762,0,0,0,0,1
2011,0.2,694,31.312660644,-92.445680071,1,0,1,0,1
2000,16.2,700,39.766910452,-86.149960194,0,0,1,0,0
2000,15.8,5162,35.68094058,-85.774490914,0,0,0,0,1
2000,32.3,754,32.745510099,-89.538030825,0,0,0,1,0
2002,7.2,2304,43.625381239,-72.517640791,1,1,0,0,1
2011,3.6,678,43.655950113,-71.50036092,1,0,1,1,0
2005,2.6,1062,41.56266102,-72.649840952,1,0,0,1,1
2015,1.1,544,31.312660644,-92.445680071,0,0,1,1,1
2005,17.2,941,32.839681093,-83.627580346,1,1,0,1,1
2002,32.7,731,37.645970271,-84.774971048,1,1,0,1,1
2011,2.9,1017,41.56266102,-72.649840952,0,0,1,0,0
2006,4.2,1810,37.645970271,-84.774971048,0,0,1,1,1
2002,18.3,16837,39.290580964,-76.609260111,1,1,0,1,0
2004,14.6,1026,37.645970271,-84.774971048,1,1,0,0,0
1999,2.1,1602,41.641040988001,-99.365720623,0,0,1,0,1
1999,16.1,1710,41.641040988001,-99.365720623,1,1,0,1,1
2009,1.5,1021,37.542680674,-78.457890463,1,0,0,0,1
2003,47.5,950,41.708280193,-71.522470314,0,1,0,1,0
2012,0.7,507,40.060210141,-82.404260056,0,0,1,0,1
1999,16.1,916,35.472031356,-97.521070214,0,0,1,1,0
2009,46.4,966,47.475319779,-100.118421049,0,1,0,1,0
2009,6.2,1047,41.56266102,-72.649840952,0,0,1,1,0
2004,31,4192,35.68094058,-85.774490914,0,1,0,1,1
2000,1.5,1529,37.638640123,-120.999999538,1,0,1,1,0
2006,23.7,822,40.793730152,-77.860700294,1,1,0,1,0
2003,2,7713,37.638640123,-120.999999538,0,0,1,0,0
2013,7.1,2176,35.466220975,-79.159250463,1,1,0,0,0
2003,18.5,886,44.353130053,-100.373530637,1,0,0,1,0
2001,0.8,737,43.655950113,-71.50036092,1,0,0,0,1
2006,14.2,1125,42.469400913,-93.816490556,1,0,0,1,0
2000,4.1,5162,35.68094058,-85.774490914,0,0,1,0,1
2013,1.6,971,40.485010283,-88.997710178,1,0,0,1,1
2000,1.1,790,38.3477403,-98.200781227,1,0,0,0,1
2008,10.3,612,42.469400913,-93.816490556,0,0,1,1,0
2003,6.4,1295,39.360700171,-111.587130635,1,0,0,1,0
2002,0.3,961,42.27687047,-72.082690675,1,0,1,1,1
2004,62.5,1009,37.645970271,-84.774971048,0,1,0,0,0
2000,65.8,888,42.827001032,-75.543970427,0,1,0,0,0
2000,67.3,612,40.060210141,-82.404260056,0,1,0,0,0
1999,42.3,676,32.745510099,-89.538030825,1,1,0,1,0
2016,2.3,988,39.008830667,-75.577741168,0,0,1,0,0
2010,10.2,1158,40.793730152,-77.860700294,0,0,1,1,0
2015,7.8,886,21.304850435,-157.857749403,1,1,0,1,0
2001,34.2,1180,44.353130053,-100.373530637,0,1,0,1,1
2008,59.8,1401,37.645970271,-84.774971048,0,1,0,0,0
2004,63.8,702,32.840571122,-86.631860762,0,1,0,1,0
2007,54,496,33.998821303,-81.045371207,0,1,0,1,0
2009,11.4,836,38.665510202,-80.712640135,1,0,1,1,0
2002,3.2,820,32.840571122,-86.631860762,0,0,1,0,1
2008,1.7,629,42.469400913,-93.816490556,1,0,0,0,0
2009,8,1006,32.839681093,-83.627580346,1,1,0,0,0
2013,14.1,1187,39.766910452,-86.149960194,0,1,0,0,1
2005,7.2,961,32.839681093,-83.627580346,1,0,0,1,1
2013,1.7,1068,38.665510202,-80.712640135,0,0,1,1,1
2005,32.8,1002,34.748650124,-92.274490743,0,1,0,0,1
2010,19.1,640,32.840571122,-86.631860762,1,0,0,1,0
2013,13.4,983,21.304850435,-157.857749403,0,1,0,0,1
2008,18.2,1150,40.793730152,-77.860700294,0,1,0,1,1
2005,1.6,779,21.304850435,-157.857749403,1,0,0,1,1
2010,0.7,1057,39.766910452,-86.149960194,1,0,0,0,1
2010,26.1,798,32.745510099,-89.538030825,0,1,0,1,1
2009,9.6,822,38.665510202,-80.712640135,0,0,1,0,0
2009,11.7,704,43.655950113,-71.50036092,1,0,0,1,0
2006,9.8,577,32.745510099,-89.538030825,0,0,1,1,0
2000,3.2,725,43.625381239,-72.517640791,0,0,1,1,1
2015,4.2,1154,41.56266102,-72.649840952,0,1,0,0,1
2002,15.5,817,42.469400913,-93.816490556,1,0,0,1,0
2006,8.3,1759,39.766910452,-86.149960194,0,0,0,0,1
2004,12.8,1355,32.745510099,-89.538030825,0,0,0,1,1
2002,98,6629,28.932040377,-81.928960539,1,1,0,1,1
1999,3.5,641,32.839681093,-83.627580346,0,0,1,0,1
2000,1,733,43.625381239,-72.517640791,1,0,1,1,1
2002,33.7,1304,39.008830667,-75.577741168,0,1,0,1,1
2000,34.9,755,44.353130053,-100.373530637,0,0,0,0,0
2012,5.4,1190,41.641040988001,-99.365720623,1,1,0,0,0
2008,0.4,662,42.469400913,-93.816490556,1,0,1,1,1
2005,26.9,558,33.998821303,-81.045371207,0,0,0,1,0
2013,8.2,428,40.060210141,-82.404260056,1,1,0,1,1
2000,4.3,723,43.625381239,-72.517640791,0,0,1,0,1
2008,13.6,1447,40.130570048,-74.273691288,0,1,0,1,1
2004,64.4,986,37.645970271,-84.774971048,0,1,0,1,0
2010,19.1,1068,39.008830667,-75.577741168,0,1,0,0,1
2017,0.2,659,34.86597028,-111.763811277,0,0,1,0,1
2013,45.5,572,31.312660644,-92.445680071,0,1,0,1,0
2009,3.4,1122,34.86597028,-111.763811277,1,1,0,0,1
2008,4.2,1522,40.130570048,-74.273691288,1,1,0,0,1
2015,0.1,671,34.86597028,-111.763811277,0,0,1,0,1
2015,11.8,1110,40.485010283,-88.997710178,0,1,0,0,1
2010,47.8,1652,37.645970271,-84.774971048,1,1,0,1,0
2004,5.6,1044,37.645970271,-84.774971048,1,0,0,0,0
2002,1.1,13152,39.290580964,-76.609260111,0,0,1,0,1
2003,1.4,661,38.635790776,-92.566300053,1,0,1,1,0
2014,2,1094,39.008830667,-75.577741168,0,0,0,0,1
2007,6.5,515,33.998821303,-81.045371207,1,0,1,1,0
2011,26.2,623,31.312660644,-92.445680071,0,1,0,1,1
2012,2.8,877,44.393191174,-89.816370742,1,1,0,0,1
2004,8.9,1470,35.466220975,-79.159250463,0,0,0,0,1
2006,1.1,1532,37.645970271,-84.774971048,1,0,1,0,0
2013,25,864,38.665510202,-80.712640135,1,0,0,1,0
2004,0.5,1608,35.466220975,-79.159250463,1,0,1,0,0
2016,25.2,549,44.393191174,-89.816370742,0,1,0,0,0
2016,15.3,1223,35.472031356,-97.521070214,1,1,0,1,1
2009,36.1,1143,41.56266102,-72.649840952,0,1,0,0,0
2013,2.7,1027,32.839681093,-83.627580346,0,0,0,0,1
2015,0.7,970,40.130570048,-74.273691288,1,0,0,1,1
2015,5.5,658,32.839681093,-83.627580346,1,1,0,0,0
2002,6.7,694,40.060210141,-82.404260056,1,1,0,0,0
2000,2.1,698,39.766910452,-86.149960194,0,0,1,0,1
2002,7.1,957,42.27687047,-72.082690675,0,0,0,1,1
2000,3.3,755,32.840571122,-86.631860762,1,0,1,1,1
2007,54.7,1511,35.472031356,-97.521070214,0,1,0,1,0
2015,8.2,834,38.635790776,-92.566300053,1,1,0,1,1
2000,12.7,706,44.393191174,-89.816370742,0,0,0,0,1
2008,5.6,684,31.312660644,-92.445680071,0,0,1,0,0
1999,60.3,900,32.745510099,-89.538030825,0,1,0,1,1
1999,41.6,2729,35.466220975,-79.159250463,0,1,0,1,1
2009,15.8,767,43.655950113,-71.50036092,0,0,0,0,0
2008,1.1,516,32.840571122,-86.631860762,0,0,1,0,1
2013,3.6,993,47.475319779,-100.118421049,0,0,0,0,1
2005,17.4,1145,41.708280193,-71.522470314,0,0,0,1,0
2017,27.9,1242,32.839681093,-83.627580346,0,1,0,1,0
2000,23.9,736,38.843840757,-106.133610921,0,0,0,1,0
2003,0.1,1064,41.708280193,-71.522470314,1,0,1,0,0
2013,14.5,854,32.745510099,-89.538030825,0,1,0,0,1
2004,6.3,965,40.130570048,-74.273691288,1,1,0,1,1
2007,0.7,1010,47.475319779,-100.118421049,1,0,1,1,1
